,antecedents,consequents,confidence,antecedent_len,consequent_len
2884,"({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8186813186813187,3,3
1971,"({'num_commits_lower', 'exec_inorder_higher'})","({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",0.8186695278969958,2,3
2260,"({'is_education_F', 'has_error_F'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8186323092170465,2,3
2570,"({'non_exec_prop_lower', 'exec_skips_lower', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8185792349726776,3,2
2126,"({'num_commits_lower', 'is_education_F'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8183783783783783,2,3
1163,"({'num_commits_lower', 'non_exec_prop_lower'})","({'has_author_F', 'has_error_F'})",0.818276220145379,2,2
1391,"({'num_commits_lower', 'non_exec_prop_lower'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.818276220145379,2,2
2389,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8182701652089407,3,2
1223,({'has_error_F'}),"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8182616330114135,1,3
2022,"({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8181818181818182,3,2
326,({'num_contrib_lower'}),"({'is_education_F', 'non_exec_prop_lower'})",0.8181083265966047,1,2
390,"({'non_exec_prop_lower', 'num_contrib_lower'})",({'has_error_F'}),0.8181019332161688,2,1
2604,"({'is_education_F', 'exec_inorder_higher', 'has_error_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.818082788671024,3,2
966,"({'has_author_F', 'has_comments_T'})","({'is_education_F', 'non_exec_prop_lower'})",0.8180815876515987,2,2
1768,"({'is_education_F', 'exec_inorder_higher'})","({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8179271708683474,2,3
1117,"({'non_exec_prop_lower', 'has_author_F', 'has_comments_T'})",({'has_error_F'}),0.8178528347406513,3,1
2867,"({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8177826564215148,4,2
879,({'exec_skips_lower'}),"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8176420695504666,1,3
1492,"({'num_commits_lower', 'exec_inorder_higher'})","({'is_education_F', 'non_exec_prop_lower'})",0.8175965665236052,2,2
2138,"({'num_commits_lower', 'is_education_F', 'has_author_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8174863387978142,3,2
2140,"({'num_commits_lower', 'exec_skips_lower', 'has_author_F'})","({'is_education_F', 'non_exec_prop_lower'})",0.8174863387978142,3,2
1392,"({'num_commits_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8174273858921162,2,2
1026,"({'exec_inorder_higher', 'has_author_F'})","({'is_education_F', 'non_exec_prop_lower'})",0.8174204355108877,2,2
395,({'has_error_F'}),"({'non_exec_prop_lower', 'num_contrib_lower'})",0.8173836698858647,1,2
1909,"({'num_commits_lower', 'non_exec_prop_lower', 'has_author_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8173277661795406,3,2
1282,"({'num_commits_lower', 'non_exec_prop_lower'})","({'is_education_F', 'num_contrib_lower'})",0.8172377985462097,2,2
2547,"({'num_commits_lower', 'exec_inorder_higher', 'num_contrib_lower'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8172293364377183,3,2
2007,"({'num_commits_lower', 'has_error_F'})","({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",0.816820276497696,2,3
486,({'exec_skips_lower'}),"({'is_education_F', 'exec_inorder_higher'})",0.816793893129771,1,2
1147,({'num_commits_lower'}),"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8166986564299424,1,3
1336,"({'is_education_F', 'exec_skips_lower'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.8166189111747851,2,2
1627,"({'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8166023166023166,2,2
407,({'has_error_F'}),"({'exec_inorder_higher', 'num_contrib_lower'})",0.8165057067603161,1,2
2956,"({'non_exec_prop_lower', 'exec_skips_lower', 'has_error_F'})","({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",0.8163934426229509,3,3
1284,"({'num_commits_lower', 'num_contrib_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8163900414937759,2,2
1661,"({'jupyter_prop_high', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8163265306122448,2,3
2052,"({'has_error_F', 'has_author_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8163064833005894,3,2
2607,"({'is_education_F', 'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.816304347826087,3,2
1684,"({'num_commits_lower', 'non_exec_prop_lower', 'has_author_F'})","({'is_education_F', 'num_contrib_lower'})",0.8162839248434237,3,2
232,({'has_author_F'}),"({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8160833953834699,1,2
1544,"({'is_education_F', 'exec_inorder_higher'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8160597572362279,2,2
2392,"({'non_exec_prop_lower', 'has_author_F', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8158914728682171,3,2
506,"({'non_exec_prop_lower', 'has_comments_T'})",({'has_error_F'}),0.8157894736842105,2,1
1202,"({'exec_inorder_higher', 'has_author_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8157453936348409,2,2
2902,"({'num_commits_lower', 'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})","({'is_education_F', 'non_exec_prop_lower'})",0.8155688622754491,4,2
2941,"({'is_education_F', 'non_exec_prop_lower', 'has_author_F', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8155021834061136,4,2
2719,"({'is_education_F', 'has_error_F', 'has_author_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8154362416107384,4,2
1030,"({'is_education_F', 'has_author_F'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8153717627401837,2,2
2305,"({'exec_skips_lower', 'has_error_F'})","({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",0.8153241650294696,2,3
293,"({'non_exec_prop_lower', 'jupyter_prop_high'})",({'has_error_F'}),0.8151658767772512,2,1
1295,"({'num_commits_lower', 'is_education_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8151351351351351,2,2
852,({'exec_skips_lower'}),"({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8150975402883801,1,3
1069,"({'exec_skips_lower', 'has_author_F'})","({'is_education_F', 'exec_inorder_higher'})",0.815068493150685,2,2
889,"({'has_author_F', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8150442477876106,2,2
1625,"({'exec_inorder_higher', 'has_error_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.815028901734104,2,2
440,({'has_comments_T'}),"({'is_education_F', 'non_exec_prop_lower'})",0.8150163220892274,1,2
1816,"({'is_education_F', 'has_author_F', 'has_error_F'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.815,3,2
467,({'exec_inorder_higher'}),"({'is_education_F', 'non_exec_prop_lower'})",0.8149377593360996,1,2
1154,"({'num_commits_lower', 'has_author_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.814922480620155,2,2
804,({'num_commits_lower'}),"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8147792706333973,1,3
857,"({'non_exec_prop_lower', 'num_contrib_lower'})","({'has_author_F', 'has_error_F'})",0.8145869947275922,2,2
1545,"({'non_exec_prop_lower', 'exec_skips_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8145386766076421,2,2
634,"({'non_exec_prop_lower', 'has_author_F', 'jupyter_prop_high'})",({'has_error_F'}),0.8145065398335315,3,1
2019,"({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.8143656716417911,3,2
820,"({'num_commits_lower', 'num_contrib_lower'})","({'has_author_F', 'has_error_F'})",0.8143153526970954,2,2
2531,"({'has_error_F', 'exec_skips_lower', 'num_contrib_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8142857142857143,3,2
2833,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower'})","({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})",0.8142523364485982,3,3
2805,"({'is_education_F', 'exec_skips_lower', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.814238042269188,3,3
2880,"({'non_exec_prop_lower', 'exec_skips_lower', 'has_error_F'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8142076502732241,3,3
746,"({'is_education_F', 'num_contrib_lower'})","({'has_author_F', 'has_error_F'})",0.814207650273224,2,2
1018,"({'num_commits_lower', 'is_education_F'})","({'has_author_F', 'has_error_F'})",0.8140540540540542,2,2
1505,"({'num_commits_lower', 'is_education_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8140540540540542,2,2
1503,"({'num_commits_lower', 'exec_skips_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8140540540540542,2,2
865,({'has_error_F'}),"({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8138718173836698,1,3
320,({'num_commits_lower'}),"({'is_education_F', 'num_contrib_lower'})",0.8138195777351247,1,2
372,({'num_commits_lower'}),"({'exec_skips_lower', 'num_contrib_lower'})",0.8138195777351247,1,2
2473,"({'is_education_F', 'non_exec_prop_lower', 'exec_skips_lower'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8138075313807531,3,2
2950,"({'is_education_F', 'exec_inorder_higher', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",0.8137254901960783,3,3
2647,"({'num_commits_lower', 'is_education_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8136792452830189,3,3
2031,"({'non_exec_prop_lower', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8136067101584343,2,3
2224,"({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8134957825679475,3,2
1274,"({'non_exec_prop_lower', 'has_comments_T'})","({'is_education_F', 'num_contrib_lower'})",0.8133971291866029,2,2
1042,"({'exec_skips_lower', 'has_author_F'})","({'is_education_F', 'non_exec_prop_lower'})",0.8133561643835617,2,2
549,({'exec_inorder_higher'}),"({'non_exec_prop_lower', 'exec_skips_lower'})",0.8132780082987552,1,2
710,({'num_contrib_lower'}),"({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",0.8132578819725143,1,3
271,({'jupyter_prop_high'}),"({'exec_inorder_higher', 'num_contrib_lower'})",0.8131868131868132,1,2
1709,"({'num_commits_lower', 'is_education_F', 'has_author_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8131147540983608,3,2
1480,"({'exec_inorder_higher', 'has_error_F'})","({'exec_skips_lower', 'num_contrib_lower'})",0.813102119460501,2,2
1915,"({'num_commits_lower', 'non_exec_prop_lower'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8130841121495326,2,3
1462,"({'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8130477117818891,2,2
2103,"({'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",0.8130477117818891,2,3
316,({'has_comments_T'}),"({'is_education_F', 'num_contrib_lower'})",0.8128400435255712,1,2
1850,"({'is_education_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8127984718242599,2,3
1268,"({'non_exec_prop_lower', 'jupyter_prop_high'})","({'is_education_F', 'exec_inorder_higher'})",0.8127962085308057,2,2
2400,"({'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",0.8127413127413128,2,3
2632,"({'num_commits_lower', 'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8127208480565371,4,2
2670,"({'is_education_F', 'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8126315789473685,4,2
589,"({'has_author_F', 'jupyter_prop_high'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8125689084895258,2,2
2789,"({'has_error_F', 'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8124306326304107,4,2
469,({'is_education_F'}),"({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8122415219189412,1,2
1917,"({'num_commits_lower', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8122406639004148,2,3
2123,"({'num_commits_lower', 'exec_inorder_higher'})","({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",0.8122317596566523,2,3
947,({'image_prop_low'}),"({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",0.812227074235808,1,3
1670,"({'non_exec_prop_lower', 'has_author_F', 'jupyter_prop_high'})","({'is_education_F', 'exec_inorder_higher'})",0.8121284185493459,3,2
1692,"({'num_commits_lower', 'non_exec_prop_lower'})","({'is_education_F', 'has_author_F', 'num_contrib_lower'})",0.8120456905503634,2,3
810,"({'num_commits_lower', 'has_author_F'})","({'exec_skips_lower', 'num_contrib_lower'})",0.8120155038759689,2,2
694,"({'num_commits_lower', 'has_author_F'})","({'is_education_F', 'num_contrib_lower'})",0.8120155038759689,2,2
2955,"({'is_education_F', 'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",0.8119565217391304,3,3
2413,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower'})","({'is_education_F', 'num_contrib_lower'})",0.8119158878504674,3,2
777,"({'num_contrib_lower', 'has_comments_T'})","({'has_author_F', 'has_error_F'})",0.8119047619047618,2,2
526,({'num_commits_lower'}),"({'non_exec_prop_lower', 'exec_skips_lower'})",0.8119001919385797,1,2
2587,"({'num_commits_lower', 'exec_inorder_higher', 'exec_skips_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8118343195266273,3,2
2497,"({'is_education_F', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8117386489479513,3,2
1348,"({'is_education_F', 'has_error_F'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.8116947472745293,2,2
1445,"({'exec_inorder_higher', 'exec_skips_lower'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.8116343490304708,2,2
636,"({'non_exec_prop_lower', 'jupyter_prop_high'})","({'has_author_F', 'has_error_F'})",0.811611374407583,2,2
2151,"({'num_commits_lower', 'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",({'has_error_F'}),0.8114754098360655,4,1
2089,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})","({'exec_skips_lower', 'num_contrib_lower'})",0.8114674441205053,3,2
686,"({'has_author_F', 'has_comments_T'})","({'is_education_F', 'num_contrib_lower'})",0.8114663726571113,2,2
2836,"({'num_commits_lower', 'exec_inorder_higher', 'num_contrib_lower'})","({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",0.8114086146682189,3,3
1943,"({'num_commits_lower', 'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",({'has_error_F'}),0.8112994350282486,4,1
1695,"({'num_commits_lower', 'num_contrib_lower'})","({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",0.8112033195020746,2,3
2397,"({'exec_inorder_higher', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",0.8111753371868979,2,3
1119,"({'non_exec_prop_lower', 'has_comments_T'})","({'has_author_F', 'has_error_F'})",0.8110047846889953,2,2
280,({'jupyter_prop_high'}),"({'is_education_F', 'exec_inorder_higher'})",0.8109890109890109,1,2
536,({'num_commits_lower'}),"({'exec_inorder_higher', 'exec_skips_lower'})",0.8109404990403071,1,2
2666,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.8109243697478992,4,2
1801,"({'is_education_F', 'exec_skips_lower'})","({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8108882521489971,2,3
2590,"({'num_commits_lower', 'non_exec_prop_lower', 'exec_skips_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8108747044917258,3,2
474,({'exec_skips_lower'}),"({'is_education_F', 'non_exec_prop_lower'})",0.8108566581849025,1,2
1522,"({'num_commits_lower', 'is_education_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.810810810810811,2,2
1520,"({'num_commits_lower', 'exec_skips_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.810810810810811,2,2
2624,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})","({'is_education_F', 'num_contrib_lower'})",0.8108108108108107,4,2
2803,"({'is_education_F', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})",0.8106312292358805,3,3
1056,"({'has_author_F', 'has_error_F'})","({'is_education_F', 'non_exec_prop_lower'})",0.8106194690265486,2,2
2229,"({'is_education_F', 'exec_inorder_higher'})","({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",0.8104575163398693,2,3
610,"({'has_author_F', 'jupyter_prop_high'})","({'is_education_F', 'exec_inorder_higher'})",0.8103638368246967,2,2
1739,"({'num_commits_lower', 'is_education_F', 'has_author_F', 'num_contrib_lower'})",({'has_error_F'}),0.8102625298329356,4,1
325,({'non_exec_prop_lower'}),"({'is_education_F', 'num_contrib_lower'})",0.8102481985588471,1,2
1509,"({'num_commits_lower', 'is_education_F', 'non_exec_prop_lower'})",({'has_error_F'}),0.8102444703143191,3,1
1308,"({'num_commits_lower', 'is_education_F', 'num_contrib_lower'})",({'has_error_F'}),0.8101415094339623,3,1
1807,"({'is_education_F', 'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",({'has_error_F'}),0.8101391650099402,4,1
1405,"({'num_commits_lower', 'non_exec_prop_lower', 'num_contrib_lower'})",({'has_error_F'}),0.8101123595505618,3,1
704,"({'non_exec_prop_lower', 'has_author_F'})","({'is_education_F', 'num_contrib_lower'})",0.8099838969404187,2,2
1031,({'exec_inorder_higher'}),"({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",0.8099585062240665,1,3
590,({'jupyter_prop_high'}),"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8098901098901098,1,3
2906,"({'num_commits_lower', 'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8097502972651605,4,2
2221,"({'exec_inorder_higher', 'exec_skips_lower', 'has_author_F'})","({'is_education_F', 'non_exec_prop_lower'})",0.8097014925373134,3,2
1758,"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8096118299445472,3,2
1275,"({'num_contrib_lower', 'has_comments_T'})","({'is_education_F', 'non_exec_prop_lower'})",0.8095238095238094,2,2
108,({'has_author_F'}),"({'is_education_F', 'num_contrib_lower'})",0.8093819806403574,1,2
1340,"({'is_education_F', 'non_exec_prop_lower', 'num_contrib_lower'})",({'has_error_F'}),0.8092885375494072,3,1
1674,"({'non_exec_prop_lower', 'jupyter_prop_high'})","({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",0.8092417061611373,2,3
1261,"({'non_exec_prop_lower', 'jupyter_prop_high'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8092417061611373,2,2
2059,"({'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8091528724440118,2,3
399,({'exec_inorder_higher'}),"({'exec_skips_lower', 'num_contrib_lower'})",0.8091286307053943,1,2
1174,"({'num_commits_lower', 'has_author_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8091085271317829,2,2
2418,"({'num_commits_lower', 'is_education_F', 'non_exec_prop_lower'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8090803259604192,3,2
2415,"({'num_commits_lower', 'exec_inorder_higher', 'num_contrib_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8090803259604192,3,2
1292,"({'num_commits_lower', 'exec_inorder_higher'})","({'is_education_F', 'num_contrib_lower'})",0.8090128755364807,2,2
2232,"({'non_exec_prop_lower', 'exec_skips_lower'})","({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",0.8089468779123951,2,3
2862,"({'exec_inorder_higher', 'has_error_F', 'has_author_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8089033659066233,4,2
2172,"({'num_commits_lower', 'is_education_F', 'has_author_F'})","({'exec_inorder_higher', 'exec_skips_lower'})",0.8087431693989072,3,2
2174,"({'num_commits_lower', 'exec_skips_lower', 'has_author_F'})","({'is_education_F', 'exec_inorder_higher'})",0.8087431693989072,3,2
1372,"({'is_education_F', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8087215064420217,2,2
2144,"({'num_commits_lower', 'is_education_F'})","({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",0.8086486486486486,2,3
2146,"({'num_commits_lower', 'exec_skips_lower'})","({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",0.8086486486486486,2,3
1357,"({'exec_skips_lower', 'num_contrib_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8086303939962477,2,2
892,({'has_error_F'}),"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8086040386303774,1,3
1655,"({'non_exec_prop_lower', 'has_author_F', 'jupyter_prop_high'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8085612366230677,3,2
2664,"({'is_education_F', 'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8083769633507855,4,2
834,"({'has_author_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8083197389885808,2,2
1207,({'exec_inorder_higher'}),"({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",0.8082987551867221,1,3
1578,"({'exec_inorder_higher', 'has_error_F'})","({'is_education_F', 'exec_skips_lower'})",0.8082851637764934,2,2
2629,"({'num_commits_lower', 'is_education_F', 'non_exec_prop_lower', 'has_author_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.8079625292740047,4,2
2470,"({'is_education_F', 'exec_inorder_higher', 'exec_skips_lower'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.8078920041536863,3,2
1824,"({'is_education_F', 'has_error_F'})","({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8077304261645193,2,3
480,({'has_error_F'}),"({'is_education_F', 'non_exec_prop_lower'})",0.8077260755048288,1,2
611,({'jupyter_prop_high'}),"({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",0.8076923076923077,1,3
2046,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})","({'non_exec_prop_lower', 'num_contrib_lower'})",0.8075801749271136,3,2
2686,"({'is_education_F', 'non_exec_prop_lower', 'exec_skips_lower'})","({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})",0.8075313807531381,3,3
1073,({'exec_skips_lower'}),"({'is_education_F', 'exec_inorder_higher', 'has_author_F'})",0.8074639525021204,1,3
968,({'has_comments_T'}),"({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",0.8073993471164309,1,3
871,"({'exec_inorder_higher', 'has_author_F'})","({'exec_skips_lower', 'num_contrib_lower'})",0.8073701842546064,2,2
2733,"({'is_education_F', 'has_error_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8073089700996678,3,3
1034,({'is_education_F'}),"({'exec_inorder_higher', 'non_exec_prop_lower', 'has_author_F'})",0.8072787427626137,1,3
2525,"({'is_education_F', 'exec_inorder_higher', 'has_error_F'})","({'exec_skips_lower', 'num_contrib_lower'})",0.8071895424836601,3,2
1157,({'num_commits_lower'}),"({'non_exec_prop_lower', 'has_author_F', 'exec_skips_lower'})",0.8071017274472169,1,3
1543,"({'exec_inorder_higher', 'exec_skips_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8070175438596491,2,2
1866,"({'is_education_F', 'has_author_F', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.807,3,2
1318,"({'exec_inorder_higher', 'num_contrib_lower'})","({'is_education_F', 'non_exec_prop_lower'})",0.8069533394327538,2,2
1704,"({'num_commits_lower', 'exec_inorder_higher', 'has_author_F'})","({'is_education_F', 'num_contrib_lower'})",0.806941431670282,3,2
2018,"({'exec_inorder_higher', 'has_author_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8068391866913125,3,2
2156,"({'num_commits_lower', 'is_education_F', 'non_exec_prop_lower'})","({'has_author_F', 'has_error_F'})",0.8067520372526193,3,2
1948,"({'num_commits_lower', 'non_exec_prop_lower', 'num_contrib_lower'})","({'has_author_F', 'has_error_F'})",0.806741573033708,3,2
1839,"({'exec_skips_lower', 'has_author_F', 'num_contrib_lower'})","({'is_education_F', 'exec_inorder_higher'})",0.8066350710900474,3,2
2290,"({'exec_inorder_higher', 'has_author_F', 'has_error_F'})","({'is_education_F', 'exec_skips_lower'})",0.8066083576287658,3,2
1231,"({'has_author_F', 'has_error_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8061946902654867,2,2
2433,"({'num_commits_lower', 'non_exec_prop_lower', 'exec_skips_lower'})","({'is_education_F', 'num_contrib_lower'})",0.8061465721040189,3,2
2028,"({'exec_inorder_higher', 'exec_skips_lower'})","({'non_exec_prop_lower', 'has_author_F', 'num_contrib_lower'})",0.8060941828254847,2,3
1929,"({'num_commits_lower', 'has_author_F', 'num_contrib_lower'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.8060796645702305,3,2
2637,"({'num_commits_lower', 'exec_inorder_higher', 'non_exec_prop_lower'})","({'is_education_F', 'has_author_F', 'num_contrib_lower'})",0.8060747663551402,3,3
2273,"({'is_education_F', 'has_author_F', 'has_error_F'})","({'non_exec_prop_lower', 'exec_skips_lower'})",0.806,3,2
1461,"({'non_exec_prop_lower', 'has_error_F'})","({'exec_inorder_higher', 'num_contrib_lower'})",0.805984555984556,2,2
383,({'num_contrib_lower'}),"({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8059822150363783,1,2
492,({'has_error_F'}),"({'is_education_F', 'exec_inorder_higher'})",0.8059701492537313,1,2
2913,"({'num_commits_lower', 'exec_inorder_higher', 'exec_skips_lower'})","({'is_education_F', 'non_exec_prop_lower', 'has_author_F'})",0.8059171597633136,3,3
1764,"({'is_education_F', 'has_author_F', 'num_contrib_lower'})","({'exec_inorder_higher', 'non_exec_prop_lower'})",0.8058877644894205,3,2
