nb_id,repo_id,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,e_keywords,p_keywords,s_keywords,is_education,language
781235,44220745,False,True,False,False,,0.0,0.5,1,,0,0,0,True,python
1117336,79355064,,,False,,1.0,0.0,0.0,1,,0,0,0,False,python
661422,42681100,,,False,,,0.6153846153846154,0.0,1,0.375,0,0,0,False,python
553217,55952847,False,False,False,False,0.048609660864423095,0.6,0.4444444444444444,2,1.0,0,0,0,False,python
776807,40741544,True,True,False,False,,0.8,0.6875,1,0.75,8,1,2,True,python
761561,60057963,True,False,False,True,0.960789567070637,0.75,0.45454545454545453,1,0.0,0,0,0,True,c++
1175991,96592997,False,False,False,False,1.0,0.5,0.5,1,1.0,0,0,0,False,python
478604,34647497,False,False,False,True,0.9635840609523764,0.3076923076923077,0.07142857142857142,1,0.75,2,0,0,False,python
24659,52416266,False,False,True,False,1.0,0.8333333333333334,0.25,1,0.4,0,0,0,False,python
374375,43584002,False,False,False,False,0.7386462332668154,0.16,0.40476190476190477,1,0.0,0,0,0,False,python
218974,64794951,,,False,,0.997968462485471,0.5714285714285714,0.0,1,0.5,0,0,0,False,python
798767,41687943,False,False,False,False,,0.35714285714285715,0.44,0,0.6,5,0,2,False,python
802605,31268969,True,False,False,False,,0.7407407407407407,0.15625,2,0.0,1,0,0,False,python
857493,53615448,True,False,False,False,0.4786243285337402,0.5454545454545454,0.45,1,0.16666666666666666,1,0,1,False,python
1184165,24891943,True,True,False,False,,0.7542372881355932,0.326271186440678,1,0.0,11,1,4,True,python
850198,75626605,True,True,False,False,0.9054510068055251,0.2413793103448276,0.532258064516129,1,0.14285714285714285,9,0,0,True,python
1118957,45655960,False,False,False,False,0.029943930572580803,0.5714285714285714,0.2222222222222222,2,0.0,0,1,0,False,python
371553,92831858,,,False,,0.996362901596282,0.5,0.0,1,0.0,0,0,0,False,python
1056395,90909152,True,False,False,False,0.9866676139786176,0.8260869565217391,0.23333333333333334,1,0.0,0,0,0,False,python
269994,30062330,,,False,,0.9998109291718102,0.5,0.0,1,0.0,0,0,0,False,python
561478,76670855,False,False,False,False,0.9703080182303677,0.7,0.16666666666666666,1,0.7142857142857143,0,0,0,False,python
589440,72876710,False,False,False,False,1.0,0.23076923076923078,0.10344827586206896,1,0.3333333333333333,0,0,0,False,python
897789,47778684,True,True,True,True,0.9993506351980082,0.35,0.2857142857142857,1,0.14285714285714285,0,0,0,True,python
280638,86403369,,,False,,0.9993731278049794,0.5357142857142857,0.0,1,0.5333333333333333,0,0,0,False,python
281430,44220745,False,False,False,False,,0.125,0.68,1,0.0,7,0,1,True,python
315375,92383730,False,False,False,False,0.7664793138417643,1.0,0.4166666666666667,2,0.0,0,0,0,False,python
553488,85632190,False,False,False,False,1.0,0.358695652173913,0.3082706766917293,1,0.5757575757575758,1,0,0,False,python
32991,95004508,True,False,False,False,0.7770608931702947,0.0,0.2631578947368421,1,,1,0,0,False,R
427110,45655960,False,False,False,False,0.029943930572580803,0.3333333333333333,0.28,2,0.6666666666666666,0,1,0,False,python
730464,52626322,True,False,False,False,1.0,0.7368421052631579,0.45714285714285713,0,0.5,0,2,0,False,python
965489,22551349,False,False,False,False,,0.0,0.0625,2,,0,0,0,True,python
576360,42995388,True,False,False,True,,0.631578947368421,0.2692307692307692,1,0.4166666666666667,0,0,0,False,matlab
730771,52626322,True,False,False,False,1.0,0.6842105263157895,0.42424242424242425,0,0.46153846153846156,0,2,0,False,python
477356,38447805,False,False,False,False,,0.0,0.3333333333333333,1,,0,0,0,False,python
1022598,47583155,False,False,False,False,1.0,0.23529411764705882,0.08108108108108109,0,0.25,0,0,0,False,python
1237175,29422353,,,False,,,0.2,0.0,1,0.0,0,0,0,False,python
604134,93096500,True,True,False,False,0.997347884101542,0.4,0.40476190476190477,1,0.0,19,0,0,True,python
1141241,70043832,,,False,,0.9977767537007273,0.5,0.0,1,1.0,0,0,0,True,python
5820,47778684,True,False,False,False,0.9993506351980082,0.6666666666666666,0.18181818181818182,1,0.6666666666666666,0,0,0,True,python
883607,93602374,False,False,False,False,0.9821974244243152,0.41935483870967744,0.2619047619047619,1,0.6923076923076923,0,0,0,False,python
393994,74792506,False,False,True,False,0.9629810883046614,0.5714285714285714,0.2222222222222222,1,0.5,0,0,0,False,python
189155,42681100,,,False,,,0.8571428571428571,0.0,1,0.6666666666666666,0,0,0,False,python
211279,90480464,,,False,,1.0,0.29411764705882354,0.0,1,0.0,0,0,0,False,python
1093549,94522055,,,False,,1.0,0.0,0.0,1,,0,0,0,False,python
206794,68548211,,,False,,1.0,0.6,0.0,4,0.3333333333333333,0,0,0,False,python
642939,59786452,True,True,False,False,1.0,0.5,0.5238095238095238,1,0.2,1,0,2,True,python
280637,86403369,,,False,,0.9993731278049794,0.5357142857142857,0.0,1,0.5333333333333333,0,0,0,False,python
477125,74256624,False,False,False,False,0.9935814002207424,0.6666666666666666,0.25,1,0.0,0,0,0,False,python
166163,20816340,False,True,False,False,0.4750118093273788,0.2,0.4,1,0.0,0,0,0,False,python
784383,74897953,True,True,False,True,0.9999679560239569,0.6666666666666666,0.5573770491803278,1,0.4444444444444444,0,0,0,False,python
718579,39268745,False,False,False,False,0.9055822107188175,0.9333333333333333,0.25,21,0.07142857142857142,0,0,0,False,python
1256141,37127904,,,False,,,0.42857142857142855,0.0,5,0.0,0,0,0,False,python
11557,63036531,True,True,False,False,0.9347758040535253,0.0,0.4,6,,4,1,5,False,python
933568,74897953,True,True,False,True,0.9999679560239569,0.5714285714285714,0.5531914893617021,1,1.0,0,0,1,False,python
344875,63446742,False,False,False,False,0.9940248867013061,0.8918918918918919,0.24489795918367346,1,0.6060606060606061,0,0,0,False,python
611995,64794951,,,False,,0.997968462485471,0.5,0.0,1,0.6666666666666666,0,0,0,False,python
638020,88397625,True,False,False,False,0.7769123185841506,0.0,0.44285714285714284,5,,20,0,0,True,python
648309,90909152,,,False,,0.9866676139786176,0.9583333333333334,0.0,1,0.9565217391304348,0,0,0,False,python
1055400,47859566,True,False,False,False,1.0,0.45,0.4117647058823529,1,0.5555555555555556,2,0,0,False,python
201457,74792506,False,False,True,False,0.9629810883046614,0.5384615384615384,0.23529411764705882,1,0.5714285714285714,0,0,0,False,python
1119218,59786452,True,True,False,True,1.0,0.6153846153846154,0.5,1,0.1875,5,0,1,True,python
621205,74897953,False,True,False,False,0.9999679560239569,0.5483870967741935,0.29545454545454547,1,0.5294117647058824,0,0,1,False,python
730465,52626322,True,False,False,False,1.0,0.6842105263157895,0.42424242424242425,0,0.46153846153846156,0,2,0,False,python
637646,10926570,True,False,False,False,,0.0,0.375,2,,0,1,0,False,python
176678,52626322,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,0,0,0,False,python
551266,74897953,False,False,False,False,0.9999679560239569,0.5517241379310345,0.06451612903225806,1,0.5,0,0,0,False,python
710607,91058624,,,False,,0.8416435235265289,0.3333333333333333,0.0,1,0.5,0,0,0,False,python
117681,64178137,True,True,False,False,0.8977710768465555,0.625,0.5294117647058824,1,0.0,0,0,0,False,python
598033,89762755,True,False,False,False,0.9977141106708081,0.2857142857142857,0.5,1,1.0,3,0,0,True,python
903814,59051699,,,False,,0.9829749089573755,0.08333333333333333,0.0,2,1.0,0,0,1,False,python
369961,79741089,,,False,,0.8849909412379887,0.5555555555555556,0.0,12,0.0,0,0,0,False,python
564476,26829069,False,False,False,True,,0.5454545454545454,0.3,1,0.8333333333333334,8,0,0,True,python
341000,39974245,True,False,False,True,0.9085572112577446,0.5238095238095238,0.125,1,0.0,1,0,0,False,python
219824,81017095,,,False,,0.6588237492758228,0.3333333333333333,0.0,1,0.0,0,0,0,False,python
199918,42681100,,,False,,,0.7692307692307693,0.0,1,0.8,0,0,0,False,python
794263,70043832,,,False,,0.9977767537007273,0.42857142857142855,0.0,1,0.0,0,0,0,False,python
779964,54854743,False,False,False,False,0.7261898219388877,0.3,0.09090909090909091,1,0.3333333333333333,0,0,0,False,python
156259,94522055,False,False,False,False,1.0,0.582089552238806,0.014705882352941176,1,0.5128205128205128,0,0,0,False,python
41216,52416266,True,False,False,False,1.0,0.8850574712643678,0.19444444444444445,1,0.5194805194805194,0,0,0,False,python
996619,86403369,,,False,,0.9993731278049794,0.7777777777777778,0.0,1,0.14285714285714285,0,0,0,False,python
1041404,39964941,,,False,,0.5809788849154887,0.3333333333333333,0.0,1,0.0,0,0,0,True,python
39358,31484674,True,True,False,False,,0.7380952380952381,0.3076923076923077,1,0.3225806451612903,1,3,0,True,python
775711,74897953,False,False,False,True,0.9999679560239569,0.5849056603773585,0.47,1,0.4838709677419355,0,0,0,True,python
818707,52626322,True,False,False,False,1.0,0.8,0.375,0,0.625,0,0,0,False,python
686743,45427857,,,False,,,0.0,0.0,1,,0,0,0,False,python
1148956,65095968,,,False,,0.8652173913043478,0.0,0.0,1,,0,0,0,False,python
401991,68758020,True,False,True,False,0.9945372642031713,0.6,0.6153846153846154,1,0.3333333333333333,3,0,1,True,python
883510,15124520,,,False,,0.7264273142045768,0.8333333333333334,0.0,1,0.6,0,0,0,False,python
1137702,39704412,False,False,False,False,,0.5,0.5294117647058824,1,1.0,0,0,0,False,python
963101,39964941,,,False,,0.5809788849154887,1.0,0.0,1,0.0,0,0,0,True,python
216045,10116900,,,False,,,0.5,0.0,1,0.0,0,0,0,True,python
375483,79671291,,,False,,,0.25,0.0,1,1.0,0,0,0,False,python
199007,75626605,True,True,False,False,0.9054510068055251,0.23684210526315788,0.3770491803278688,1,0.0,1,0,0,True,python
796402,68604593,,,False,,0.9997706446607255,0.4,0.0,1,0.5,0,0,0,False,python
1100364,41753170,False,False,False,False,,0.0,0.5,1,,0,0,0,False,python
316852,47778684,True,True,True,True,0.9993506351980082,0.5454545454545454,0.2826086956521739,1,0.7222222222222222,0,0,0,True,python
520047,61159633,,,False,,0.14675696044729333,0.9090909090909091,0.0,1,0.9,0,0,0,False,python
211727,47778684,True,False,True,False,0.9993506351980082,0.875,0.2727272727272727,1,0.2857142857142857,0,0,0,True,python
793415,81700215,True,False,False,False,0.9416688290660794,0.8,0.25925925925925924,1,0.1875,1,0,5,True,python
987974,45106953,False,False,False,False,0.9613244132648796,0.6666666666666666,0.3076923076923077,1,0.0,0,0,0,False,python
728330,22997582,False,False,False,True,,0.7647058823529411,0.43333333333333335,1,0.38461538461538464,1,0,0,False,python
884394,81791748,,,False,,0.99792539519152,0.3333333333333333,0.0,4,0.0,0,0,0,False,python
31840,55952847,,,False,,0.048609660864423095,0.5,0.0,2,0.0,0,0,0,False,python
410313,26091051,True,False,False,True,,0.3333333333333333,0.4482758620689655,1,0.6,5,0,1,False,python
419915,91130687,False,True,False,False,1.0,0.0,0.14736842105263157,1,,2,0,0,True,python
877784,75626605,True,True,False,False,0.9054510068055251,0.5172413793103449,0.532258064516129,1,0.06666666666666667,9,0,0,True,python
214989,70144120,True,False,False,False,0.9985471313740663,0.6363636363636364,0.35294117647058826,2,0.0,0,0,1,True,python
1145074,63903754,True,False,True,False,0.978963645235761,0.625,0.3103448275862069,1,0.68,3,0,2,True,python
203238,79741089,,,True,,0.8849909412379887,0.8333333333333334,0.0,12,0.6,0,0,0,False,python
283247,18386699,True,True,False,False,,0.6086956521739131,0.4523809523809524,30,0.0,3,0,1,False,python
424335,47778684,True,True,True,True,0.9993506351980082,0.8285714285714286,0.35185185185185186,1,0.7586206896551724,1,0,0,True,python
854639,81190104,False,True,False,False,0.5131279536401258,0.6666666666666666,0.5,1,0.0,2,0,1,True,
373879,60057963,True,False,False,False,0.960789567070637,0.8,0.5,1,0.0,0,0,0,True,c++
778901,52626322,True,False,False,False,1.0,0.8,0.375,0,0.625,0,0,0,False,python
882713,22997582,False,False,False,False,,1.0,0.3333333333333333,1,0.0,0,0,0,False,python
84751,72963970,False,False,False,False,1.0,0.42857142857142855,0.125,3,0.0,0,0,0,False,python
1184028,89015675,False,True,False,False,1.0,0.6363636363636364,0.47619047619047616,1,0.0,3,0,1,True,python
745750,52472067,False,True,True,False,0.49971862556679386,0.0,0.8571428571428571,1,,0,0,1,True,python
492044,74256624,False,False,False,True,0.9935814002207424,0.5,0.3333333333333333,1,0.0,0,0,0,False,python
471253,60484758,False,False,False,False,0.9993305931519537,0.75,0.42028985507246375,1,0.5666666666666667,0,0,0,True,python
1185803,47644193,False,False,False,False,0.9999952924485431,0.8333333333333334,0.29411764705882354,1,0.1,0,0,0,False,julia
278344,59383520,,,False,,,1.0,0.0,1,1.0,0,0,0,False,
1232277,70752864,,,False,,0.8972657679171415,0.7142857142857143,0.0,1,0.15,0,0,0,False,python
558306,95883737,False,False,False,False,0.9988491511363374,0.9285714285714286,0.06666666666666667,1,0.0,0,0,0,False,python
1202156,93292118,False,True,False,True,1.0,0.7195121951219512,0.31092436974789917,2,0.3728813559322034,6,0,1,True,python
701369,84634570,True,False,False,False,0.8095496143105975,0.3333333333333333,0.18181818181818182,1,0.42857142857142855,0,0,0,True,python
1180958,36200517,False,False,True,False,0.020135250178081786,0.75,0.5294117647058824,16,0.16666666666666666,0,0,1,False,python
49448,83947009,,,False,,1.0,0.5945945945945946,0.0,1,0.0,0,0,0,True,python
963131,94304084,True,False,False,False,0.5339879274055835,0.5,0.14285714285714285,1,0.0,0,0,0,False,python
863461,86170615,False,True,True,False,0.5032978703223232,0.0,0.6363636363636364,1,,0,0,0,True,python
1223386,76186730,,,False,,0.9990053147473839,0.7647058823529411,0.0,1,0.6153846153846154,0,0,0,False,python
1045597,74897953,False,False,False,True,0.9999679560239569,0.42857142857142855,0.391304347826087,1,0.0,0,0,0,False,python
564680,54244052,True,True,False,False,1.0,0.6,0.3548387096774194,1,0.5833333333333334,0,0,0,False,python
680567,72466386,False,False,False,False,1.0,0.5652173913043478,0.5576923076923077,1,0.07692307692307693,1,0,1,True,python
957879,47644193,False,False,False,False,0.9999952924485431,0.25,0.07692307692307693,1,0.3333333333333333,0,0,1,False,julia
924932,22997582,False,False,False,False,,0.5454545454545454,0.06666666666666667,1,0.6666666666666666,0,0,0,False,python
836556,71250527,,,False,,,0.3333333333333333,0.0,1,0.0,0,0,0,False,python
970322,60493345,,,False,,0.9859557150564117,0.0,0.0,2,,0,0,0,False,python
367346,39704412,,,False,,,0.5,0.0,1,0.0,0,0,0,False,python
203121,64794951,,,False,,0.997968462485471,0.5714285714285714,0.0,1,0.5,0,0,0,False,python
851260,80468044,,,False,,0.09211428123837312,0.2,0.0,1,0.0,0,0,0,False,python
1212870,73549259,,,False,,0.6015414549212741,0.0,0.0,1,,0,0,0,False,python
754530,52626322,True,False,False,False,1.0,0.8,0.375,0,0.625,0,0,0,False,python
860387,60484758,False,True,False,False,0.9993305931519537,0.5555555555555556,0.29411764705882354,1,0.75,0,0,0,False,python
404445,50816064,True,False,False,False,0.08606026627499593,0.0,0.2692307692307692,1,,6,0,0,True,python
692942,41753170,,,False,,,1.0,0.0,1,0.0,0,0,0,False,
822564,23334882,,,False,,,0.0,0.0,1,,0,0,0,False,python
1234156,83247711,True,True,False,True,1.0,0.2,0.4444444444444444,1,1.0,0,0,0,True,python
362703,63036531,True,True,False,False,0.9347758040535253,0.0,0.6,6,,0,0,0,False,python
164198,52626322,True,False,False,False,1.0,0.8518518518518519,0.425531914893617,0,0.6521739130434783,0,2,0,False,python
536498,67945149,False,True,False,True,0.8676785064856346,0.8,0.4,2,0.3333333333333333,0,0,1,False,python
65088,52626322,,,False,,1.0,0.5,0.0,0,1.0,0,0,0,False,python
228930,82969914,False,True,True,False,0.6070312180073438,0.75,0.8620689655172413,1,0.6666666666666666,4,0,1,True,python
1043275,93292118,True,False,False,False,1.0,0.7325581395348837,0.14,2,0.2222222222222222,1,0,0,False,python
940190,74897953,True,True,False,True,0.9999679560239569,0.65,0.6296296296296297,1,0.46153846153846156,0,0,0,False,python
1167814,25204651,False,True,False,False,0.23916239994104374,0.6666666666666666,0.5,1,0.0,1,0,0,True,python
177619,41753170,,,False,,,0.16666666666666666,0.0,1,0.0,0,0,0,False,python
537265,90480464,False,False,False,False,1.0,0.6818181818181818,0.043478260869565216,1,0.0,0,0,0,False,python
414153,36578950,False,False,,False,,0.5833333333333334,0.42857142857142855,1,0.42857142857142855,0,0,0,False,python
975067,47644193,False,False,False,True,0.9999952924485431,0.8,0.2857142857142857,1,0.0,0,0,0,False,julia
843350,41753170,True,True,False,False,,0.7142857142857143,0.6666666666666666,1,0.2,4,1,1,True,python
896652,81791748,,,False,,0.99792539519152,0.2,0.0,4,0.0,0,0,0,False,python
822989,31622403,True,False,False,True,,0.125,0.2553191489361702,1,0.5,1,0,0,False,python
903001,40394406,,,False,,,0.6923076923076923,0.0,1,0.0,0,0,0,False,python
155604,63111232,True,False,False,True,0.6658866947619897,0.4375,0.5294117647058824,1,0.0,13,1,0,True,python
251030,15124520,,,False,,0.7264273142045768,0.0,0.0,1,,0,0,0,False,python
1117569,40394406,,,False,,,0.0,0.0,1,,0,0,0,False,python
865627,75626605,True,False,False,True,0.9054510068055251,0.02631578947368421,0.5824175824175825,1,0.0,19,0,1,True,python
1073124,95377593,True,False,False,True,1.0,0.3,0.6,2,1.0,5,0,0,False,python
261072,50112589,True,False,False,True,0.999998935341138,0.3333333333333333,0.4,1,0.0,0,0,0,False,python
845633,17949298,True,True,False,False,0.7588575525349507,0.4888888888888889,0.3835616438356164,9,0.045454545454545456,2,0,0,False,python
560785,76692778,True,True,False,False,1.0,0.3076923076923077,0.6578947368421053,1,0.0,1,2,6,True,python
585924,40737779,True,False,False,False,,0.0,0.5555555555555556,2,,10,0,2,True,python
111814,69252304,,,False,,0.9254409949708522,0.8181818181818182,0.0,1,0.0,0,0,0,False,python
668142,70043832,,,False,,0.9977767537007273,0.6,0.0,1,0.0,0,0,0,False,python
982105,38447805,,,False,,,0.5,0.0,1,0.0,0,0,0,False,python
580342,74897953,True,True,False,True,0.9999679560239569,0.5757575757575758,0.5714285714285714,1,0.8421052631578947,1,0,1,True,python
165231,74897953,False,False,False,False,0.9999679560239569,0.6,0.16666666666666666,1,0.6666666666666666,0,0,0,False,python
772792,84958015,False,False,False,False,0.99741139895488,0.6388888888888888,0.11971830985915492,1,0.2898550724637681,0,0,0,True,python
421127,92964180,True,True,True,True,0.9999407318415625,0.8529411764705882,0.2765957446808511,1,0.13793103448275862,4,1,1,True,python
302762,69252304,False,False,False,False,0.9254409949708522,1.0,0.25,1,0.0,0,0,0,False,python
1216738,67945149,False,True,False,True,0.8676785064856346,0.6470588235294118,0.48484848484848486,2,0.45454545454545453,5,0,0,False,python
455497,63446742,,,False,,0.9940248867013061,0.4,0.0,1,0.0,0,0,0,False,python
30352,47465027,True,False,False,False,1.0,0.875,0.2727272727272727,1,0.0,0,0,0,False,python
1065203,17724475,,,False,,,0.0,0.0,3,,0,0,0,False,python
372778,95401408,,,False,,1.0,0.16666666666666666,0.0,1,0.0,0,0,0,False,python
910925,75626605,True,False,False,False,0.9054510068055251,0.76,0.24242424242424243,1,0.15789473684210525,2,0,2,False,python
1242687,73549259,True,False,False,False,0.6015414549212741,0.64,0.5454545454545454,1,0.9375,0,0,18,True,python
1172490,95175467,,,False,,1.0,0.2857142857142857,0.0,1,0.0,0,0,0,False,python
855707,86156422,,,False,,1.0,0.0,0.0,1,,0,0,0,False,python
817439,47583155,True,False,False,True,1.0,0.4,0.4339622641509434,0,0.08333333333333333,4,0,0,False,python
1123577,52626322,False,False,False,False,1.0,0.7368421052631579,0.3448275862068966,0,0.7142857142857143,0,0,1,False,python
1047532,89208298,True,False,False,False,1.0,0.2222222222222222,0.4,1,0.5,0,0,0,False,python
837948,76158952,False,False,False,False,1.0,0.0,0.1,0,,0,0,0,False,python
404902,73209564,False,False,False,False,1.0,0.5957446808510638,0.09615384615384616,1,0.0,0,0,0,True,python
65810,51168679,,,False,,1.0,0.8,0.0,1,0.0,0,0,0,False,python
678565,45655960,False,False,False,False,0.029943930572580803,0.35294117647058826,0.34615384615384615,2,0.5,0,0,0,False,python
288895,95890486,True,True,False,False,0.4621850951088553,0.75,0.5789473684210527,20,0.4166666666666667,17,0,1,True,python
321948,62939462,False,True,False,True,0.9975352636643047,0.6382978723404256,0.6050420168067226,0,0.1,15,1,5,True,python
184129,44511865,False,True,False,False,1.0,0.8363636363636363,0.32098765432098764,1,0.13043478260869565,4,0,3,True,python
303854,73209564,False,False,False,False,1.0,0.38095238095238093,0.43243243243243246,1,0.25,0,3,2,True,python
1255091,92682682,True,False,True,False,1.0,0.8771929824561403,0.19718309859154928,1,0.5,1,0,0,True,python
167531,38447805,True,False,False,True,,0.625,0.42857142857142855,1,1.0,1,0,0,True,python
250743,95883737,,,False,,0.9988491511363374,0.5,0.0,1,0.0,0,0,0,False,python
64927,52626322,,,False,,1.0,0.5,0.0,0,1.0,0,0,0,False,python
160244,75626605,False,False,False,False,0.9054510068055251,0.5,0.09090909090909091,1,0.0,0,0,0,False,python
691600,86170615,True,True,True,False,0.5032978703223232,0.8372093023255814,0.47560975609756095,1,0.08333333333333333,1,2,3,True,python
90294,78575409,True,True,False,False,1.0,0.8125,0.4838709677419355,4,0.46153846153846156,8,2,0,True,python
357330,74732556,,,False,,0.25955566354345416,0.5,0.0,2,0.0,0,0,0,False,python
229014,52626322,True,False,False,False,1.0,0.625,0.4666666666666667,0,0.6,0,0,0,False,python
440004,94522055,False,False,False,False,1.0,0.2484472049689441,0.018292682926829267,1,0.85,0,0,0,False,python
262080,51168679,,,False,,1.0,0.5,0.0,1,1.0,0,0,0,False,python
938840,24004778,,,False,,,0.2,0.0,3,0.0,0,0,0,False,python
778304,61883811,True,False,False,False,0.17057449235683322,0.8,0.6875,1,0.75,5,1,2,True,python
577052,85816890,False,False,True,False,0.7725822957737823,0.2631578947368421,0.05,1,0.0,0,0,0,False,python
147459,45167103,,,False,,,0.8,0.0,1,0.0,0,0,0,False,lua
200504,89867523,,,False,,1.0,0.1,0.0,2,0.0,0,0,0,False,python
164991,39704412,False,False,False,False,,0.5,0.5294117647058824,1,1.0,0,0,0,False,python
1246120,52626322,False,False,False,False,1.0,0.45454545454545453,0.42105263157894735,0,0.4,0,0,0,False,python
422218,52626322,True,False,False,False,1.0,0.6363636363636364,0.45,0,0.7142857142857143,0,0,0,False,python
800653,47644193,False,False,False,False,0.9999952924485431,0.9,0.21052631578947367,1,0.3333333333333333,0,0,0,False,julia
738949,74897953,True,True,False,True,0.9999679560239569,0.631578947368421,0.6415094339622641,1,0.5,0,0,0,False,python
851141,39704412,False,False,False,False,,0.0,0.5294117647058824,1,,0,0,0,False,python
724669,66980624,True,False,False,False,0.9453360080240722,0.4,0.375,1,0.0,0,0,0,False,python
206947,74897953,False,False,False,False,0.9999679560239569,0.21739130434782608,0.08,1,0.6,0,0,0,False,python
76904,51233056,False,False,False,False,0.7642097621386172,0.05555555555555555,0.21739130434782608,3,0.0,1,1,0,False,python
297432,66478811,True,False,False,False,0.02091033454450188,1.0,0.5555555555555556,1,0.0,0,0,0,False,
41080,8485124,False,False,False,False,0.282740759934599,0.34146341463414637,0.10869565217391304,8,0.35714285714285715,0,0,0,False,python
269991,90909152,True,True,False,False,0.9866676139786176,0.8860759493670886,0.14130434782608695,1,0.3142857142857143,1,0,0,False,python
429982,45655960,,,False,,0.029943930572580803,0.0,0.0,2,,0,0,0,False,python
20190,87672900,False,False,False,False,1.0,0.23076923076923078,0.058823529411764705,1,0.30303030303030304,0,0,0,True,python
690762,47525108,,,False,,1.0,0.16666666666666666,0.0,1,1.0,0,0,0,False,python
1166870,76602490,,,False,,0.9997307424486274,0.08333333333333333,0.0,1,1.0,0,0,0,False,python
192280,39310916,,,True,,0.9898704550619815,0.7142857142857143,0.0,1,0.0,0,0,0,False,python
301311,38447805,False,False,False,False,,0.5,0.3333333333333333,1,1.0,0,0,0,True,python
518803,95175467,,,False,,1.0,0.7142857142857143,0.0,1,0.4,0,0,0,False,python
169613,95175467,,,False,,1.0,0.5714285714285714,0.0,1,0.0,0,0,0,False,python
21682,41806912,False,False,False,False,0.9909289267388881,0.0,0.38461538461538464,2,,1,0,0,False,python
248149,79741089,,,False,,0.8849909412379887,0.25,0.0,12,0.0,0,0,0,False,python
207059,76158952,False,False,False,False,1.0,0.21739130434782608,0.08,0,0.6,0,0,0,False,python
204266,45167103,,,False,,,0.6666666666666666,0.0,1,0.25,0,0,0,False,lua
937156,90480464,False,False,False,False,1.0,0.26666666666666666,0.021739130434782608,1,0.0,0,0,0,False,python
810855,89198996,True,True,False,False,0.9933182021154793,0.0,0.75,1,,0,0,0,True,python
933169,71765795,,,,,0.8841333715235551,0.75,0.0,1,0.8333333333333334,0,0,0,False,python
227949,39704412,False,False,False,False,,0.2,0.4444444444444444,1,0.0,0,0,0,False,python
629631,59786452,True,True,False,True,1.0,0.0,0.4,1,,0,0,0,True,python
362989,39704412,,,False,,,0.6,0.0,1,0.0,0,0,0,False,python
610882,29982328,,,False,,0.9993656120360167,0.2,0.0,1,0.0,0,0,0,False,python
149597,83947009,False,False,False,False,1.0,0.25,0.23076923076923078,1,0.2,0,0,0,False,python
1186049,34647497,False,False,False,False,0.9635840609523764,0.58,0.07407407407407407,1,0.0,1,0,0,False,
628133,17949298,True,False,True,False,0.7588575525349507,0.68,0.46808510638297873,9,0.0,4,0,1,True,python
444318,67082558,True,False,False,True,0.9982660566796391,0.17647058823529413,0.2608695652173913,1,0.0,0,0,0,False,python
761932,22997582,False,False,False,False,,0.3157894736842105,0.2962962962962963,1,0.6666666666666666,3,0,0,False,python
958911,41753170,False,False,False,False,,0.5,0.4,1,0.0,0,0,0,False,
799785,73549259,False,False,False,False,0.6015414549212741,0.4782608695652174,0.23333333333333334,1,0.36363636363636365,0,0,0,False,python
10394,87641713,,,False,,1.0,0.0,0.0,1,,0,0,0,False,python
833835,73215566,True,False,False,False,1.0,0.0,0.46808510638297873,1,,4,0,0,True,python
874946,39974245,False,False,False,False,0.9085572112577446,0.56,0.34210526315789475,1,0.0,1,0,0,True,python
605274,40293216,False,False,True,False,0.5075884816777709,0.6341463414634146,0.6495726495726496,3,0.0,0,0,0,False,python
162037,77769686,,,True,,0.7264195182301627,0.12,0.0,1,0.0,0,0,0,False,python
1114539,95004508,False,False,False,False,0.7770608931702947,0.0,0.14285714285714285,1,,0,0,1,False,R
972431,68233974,True,True,False,False,0.9996327340694067,0.3333333333333333,0.5,3,1.0,0,0,0,True,python
117715,15124520,True,False,False,True,0.7264273142045768,0.7142857142857143,0.5,1,0.0,0,0,0,False,python
204101,52626322,True,False,False,False,1.0,0.5555555555555556,0.4375,0,0.6,0,0,0,False,python
77848,72960965,,,False,,0.8168671744657715,0.2631578947368421,0.0,1,0.2,0,0,0,False,python
1188303,83284123,,,False,,1.0,0.5,0.0,1,0.0,0,0,0,False,python
270382,73537105,False,False,False,False,0.07188327139604699,0.9166666666666666,0.52,1,0.2727272727272727,3,1,4,True,
76715,23371881,True,True,False,False,0.9928062147493881,0.0,0.6136363636363636,4,,0,0,0,True,python
706256,83947009,False,False,False,False,1.0,0.36363636363636365,0.15384615384615385,1,1.0,0,0,0,False,python
892067,63988248,,,False,,1.0,0.5384615384615384,0.0,1,0.0,0,0,0,False,python
592791,95175467,True,False,False,False,1.0,0.3333333333333333,0.4,1,0.5,0,0,0,False,python
1168766,52416266,False,False,False,False,1.0,0.8833333333333333,0.25925925925925924,1,0.660377358490566,0,0,0,False,python
634398,40293216,False,False,True,False,0.5075884816777709,0.6521739130434783,0.6260162601626016,3,0.0,0,0,0,False,python
1123054,61178891,,,False,,0.9941712698119192,0.0,0.0,1,,0,0,0,False,python
547866,75626605,False,False,False,False,0.9054510068055251,0.14705882352941177,0.6136363636363636,1,0.0,11,0,1,True,python
