nb_id,error,longer_beginning,longer_ending,has_author,has_equation,jupyter_prop,output_cell_prop,markdown_prop,num_contrib,image_prop,is_education,language,has_links,has_comments,md_frequency,has_title,num_commits,md_format,non_exec_prop,exec_inorder,exec_skips,has_error,speaking_language
594187,,True,True,False,False,0.9833934662818158,0.7941176470588235,0.4848484848484849,1,0.2962962962962963,True,python,True,True,0.8923076923076924,True,3,True,0.029411764705882356,0.96875,1.75,False,English
595094,has_author,nan,nan,nan,False,1.0,1.0,0.5555555555555556,0,0.0,False,python,False,True,0.875,False,1,False,0.0,1.0,2.6666666666666665,True,English
595122,,True,False,False,True,0.998974425715682,0.2857142857142857,0.6410256410256411,1,0.0,True,python,True,True,0.6578947368421053,False,1,True,0.5,0.8,8.6,True,English
595313,,True,False,False,True,0.998974425715682,0.2857142857142857,0.6410256410256411,1,0.0,True,python,True,True,0.6578947368421053,False,1,True,0.5,0.8,8.6,True,English
595464,,False,False,False,False,1.0,0.42857142857142855,0.17647058823529413,1,1.0,True,python,True,True,0.3125,True,5,True,0.0,0.8333333333333334,166.41666666666666,False,English
595702,no_code,,,,,,,,,,,,,,,,,,,,,,
595750,,nan,nan,False,False,0.9920475353631086,0.0,0.8,0,nan,True,python,True,False,0.25,True,1,True,0.0,nan,nan,False,English
596727,,nan,nan,False,nan,1.0,0.3333333333333333,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.0,0.5,10.75,False,nan
596818,api,,,,,,,,,,,,,,,,,,,,,,
596824,,nan,nan,False,nan,1.0,0.5294117647058824,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.0,0.8125,5.5625,False,nan
597047,,True,True,False,False,0.9508315942578892,0.5294117647058824,0.3461538461538461,1,0.0,False,python,True,True,0.6,True,2,True,0.0,1.0,1.0,False,English
597126,,nan,nan,False,nan,1.0,0.3333333333333333,0.0,1,1.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,2.0,False,nan
597158,,False,True,False,False,0.07188327139604699,0.625,0.6190476190476191,1,0.0,True,nan,True,nan,0.7,False,1,True,1.0,nan,nan,False,English
597285,,nan,nan,False,nan,1.0,0.75,0.0,0,0.3333333333333333,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,True,nan
598033,,True,False,False,False,0.997714110670808,0.2857142857142857,0.5,1,1.0,True,python,False,True,0.9230769230769232,False,1,False,0.14285714285714285,0.8,9.2,False,Spanish
598670,,nan,nan,False,nan,1.0,0.6666666666666666,0.0,0,1.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0,False,nan
598711,,nan,nan,False,nan,0.9918177854405871,0.3333333333333333,0.0,3,0.2,False,python,nan,True,nan,False,2,nan,0.0,1.0,1.5,False,nan
598966,,nan,nan,False,nan,nan,0.5744680851063829,0.0,1,0.25925925925925924,False,python,nan,False,nan,False,2,nan,0.0,1.0,1.4666666666666666,False,nan
598984,,nan,nan,False,nan,1.0,0.4,0.0,1,0.16666666666666666,True,python,nan,True,nan,False,3,nan,0.0,1.0,1.0,False,nan
599189,,nan,nan,False,nan,nan,1.0,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,nan,nan,False,nan
599190,,nan,nan,False,nan,nan,1.0,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,nan,nan,False,nan
599231,,nan,nan,False,False,0.029943930572580806,0.25,0.3333333333333333,2,0.0,False,python,False,True,0.8,False,7,False,0.0,1.0,1.0,False,English
599599,,False,False,False,False,0.998913335695826,0.7142857142857143,0.6666666666666666,1,0.0,True,python,True,True,0.65,True,1,True,0.14285714285714285,0.75,2.75,False,Korean
599659,,True,True,False,False,0.5075884816777709,0.9714285714285714,0.2222222222222222,3,0.0,True,python,True,False,0.3863636363636364,True,1,True,0.0,0.9393939393939394,3.363636363636364,False,English
599764,,True,True,False,True,0.9999679560239568,0.12,0.5970149253731343,1,0.0,True,python,True,True,0.6666666666666666,True,1,False,0.48,0.9166666666666666,5.333333333333333,False,Russian
600181,,nan,nan,False,nan,0.14675696044729333,0.6666666666666666,0.0,1,0.5,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.25,False,nan
600340,,nan,nan,False,nan,nan,0.75,0.0,1,0.3333333333333333,False,python,nan,True,nan,False,1,nan,0.0,0.6666666666666666,3.0,False,nan
600827,,nan,nan,False,nan,1.0,0.5,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.0,nan,nan,False,nan
600944,api,,,,,,,,,,,,,,,,,,,,,,
600992,api,,,,,,,,,,,,,,,,,,,,,,
601153,,True,False,False,False,0.7961605401814732,0.4117647058823529,0.3928571428571429,1,0.7142857142857143,False,python2,False,True,0.5555555555555556,True,1,True,0.0,0.7692307692307693,8.923076923076922,False,English
601603,,True,False,False,False,0.9033832263862172,0.0,0.4814814814814815,7,nan,False,python,True,True,0.8076923076923077,True,5,True,1.0,nan,nan,False,English
601693,api,,,,,,,,,,,,,,,,,,,,,,
601800,,False,True,False,False,1.0,0.5833333333333334,0.4782608695652174,1,0.0,True,python,True,True,0.6363636363636364,False,1,True,0.0,1.0,1.0,False,English
601829,,True,True,False,True,0.9999679560239568,0.04,0.5970149253731343,1,0.0,True,python,True,True,0.6666666666666666,True,1,False,0.96,nan,nan,False,Russian
601859,,False,False,False,False,1.0,0.5555555555555556,0.1,1,0.8,False,python,False,True,0.1111111111111111,False,1,False,0.0,0.8571428571428571,6.0,False,English
601915,,nan,nan,False,nan,0.8416435235265289,0.375,0.0,1,0.3333333333333333,False,python,nan,True,nan,False,1,nan,0.125,0.8,1.2,False,nan
601937,,False,False,False,False,0.8962940068655451,0.0,0.10344827586206896,2,nan,False,python,False,True,0.21428571428571427,False,1,False,0.0,1.0,1.0,False,English
601957,,nan,nan,True,nan,0.7264195182301627,0.14285714285714285,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.8095238095238095,1.0,1.0,False,nan
602217,,nan,nan,False,nan,0.9979684624854709,0.6666666666666666,0.0,1,0.6666666666666666,False,python,nan,True,nan,False,2,nan,0.0,1.0,1.0,False,nan
602425,,False,False,False,False,nan,0.6,0.09090909090909093,1,0.5,False,R,False,nan,0.1,True,1,False,0.0,1.0,1.2222222222222223,False,English
602674,,False,False,False,False,1.0,0.7555555555555555,0.0425531914893617,1,0.4117647058823529,True,python,False,True,0.08695652173913042,False,1,False,0.04444444444444445,0.902439024390244,31.87804878048781,False,English
603219,,nan,nan,False,False,1.0,0.3333333333333333,0.5,0,0.0,True,python,False,True,0.6,True,1,False,0.0,0.5,27.0,False,English
603220,,nan,nan,False,False,1.0,0.3333333333333333,0.5,0,0.0,True,python,False,True,0.6,True,1,False,0.0,0.5,27.0,False,English
603472,,nan,nan,False,False,nan,0.2,0.16666666666666666,2,0.0,True,python,False,True,0.2,True,2,False,0.0,0.5,4.0,False,English
603587,,nan,nan,False,nan,1.0,0.14285714285714285,0.0,0,0.0,False,python,nan,False,nan,False,0,nan,0.7142857142857143,1.0,1.0,False,nan
604057,,True,True,False,False,0.997347884101542,0.4,0.4047619047619048,1,0.0,True,python,True,True,0.7804878048780488,False,1,True,0.0,1.0,2.347826086956522,True,English
604058,,True,True,False,False,0.997347884101542,0.4,0.4047619047619048,1,0.0,True,python,True,True,0.7804878048780488,False,2,True,0.0,1.0,2.347826086956522,True,English
604133,,True,True,False,False,0.997347884101542,0.4,0.4047619047619048,1,0.0,True,python,True,True,0.7804878048780488,False,1,True,0.0,1.0,2.347826086956522,True,English
604134,,True,True,False,False,0.997347884101542,0.4,0.4047619047619048,1,0.0,True,python,True,True,0.7804878048780488,False,1,True,0.0,1.0,2.347826086956522,True,English
604437,,True,False,False,False,1.0,0.7692307692307693,0.48,0,0.6,False,python,False,True,0.9583333333333334,True,1,False,0.0,0.9166666666666666,35.25,False,English
604438,,True,False,False,False,1.0,0.7692307692307693,0.48,0,0.6,False,python,False,True,0.9583333333333334,True,1,False,0.0,0.9166666666666666,35.25,False,English
604512,,False,False,False,False,1.0,0.6236559139784946,0.3059701492537313,1,0.5517241379310345,False,python,False,True,0.4962406015037594,False,4,False,0.053763440860215055,0.813953488372093,13.66279069767442,False,English
604597,,True,False,False,False,1.0,0.8,0.4642857142857143,0,0.4166666666666667,False,python,False,True,0.8518518518518519,True,1,False,0.0,0.9285714285714286,0.9285714285714286,False,English
605193,,True,False,False,False,1.0,0.25,0.5,1,0.3333333333333333,False,python,False,True,0.39130434782608703,True,1,True,0.16666666666666666,1.0,2.6666666666666665,False,English
605194,,True,False,False,False,1.0,0.25,0.5,1,0.3333333333333333,False,python,False,True,0.39130434782608703,True,2,True,0.16666666666666666,1.0,2.6666666666666665,False,English
605274,,True,True,True,False,0.5075884816777709,0.6341463414634146,0.6495726495726496,3,0.0,False,python,True,True,0.3706896551724138,True,1,True,0.0,0.8,4.85,False,Korean
605324,,False,True,False,False,1.0,0.4,0.5238095238095238,1,0.125,True,python,False,True,0.7804878048780488,True,1,True,0.0,1.0,1.5263157894736843,False,English
605500,,False,False,False,True,nan,0.0,0.9090909090909092,14,nan,False,python,False,False,0.1,True,1,True,0.0,nan,nan,False,Korean
605601,api,,,,,,,,,,,,,,,,,,,,,,
606325,,False,False,False,False,1.0,0.3333333333333333,0.4,0,0.2,False,python,False,True,0.7916666666666666,True,1,False,0.0,1.0,1.0,False,English
606381,,False,False,False,False,0.8905051386887418,0.16666666666666666,0.3333333333333333,2,0.5,False,python,False,True,0.6470588235294118,True,1,True,0.0,0.9,10.6,False,English
606531,,False,True,False,False,1.0,0.6363636363636364,0.45,1,0.14285714285714285,True,python,True,True,0.6842105263157895,True,4,True,0.0,0.8888888888888888,3.888888888888889,False,English
606593,,nan,nan,False,nan,nan,0.8904109589041096,0.0,1,0.12307692307692307,False,julia,nan,nan,nan,False,1,nan,0.0410958904109589,1.0,1.0,True,nan
606690,,True,True,False,False,0.978963645235761,0.84375,0.41818181818181815,1,0.2777777777777778,True,python,False,True,0.7981651376146789,True,9,True,0.0,0.967741935483871,2.0806451612903225,True,English
606867,,True,True,False,True,0.8676785064856346,0.8125,0.4838709677419355,2,0.0,True,python,False,False,0.9666666666666668,True,2,False,0.0,1.0,1.0,False,English
606952,,False,False,False,False,0.9085572112577446,0.5217391304347826,0.3428571428571429,1,0.08333333333333333,True,python,False,True,0.7058823529411765,False,1,False,0.0,0.9545454545454546,1.0909090909090908,False,English
607532,,nan,nan,False,nan,0.938765189103484,0.25,0.0,4,1.0,False,python,nan,True,nan,False,2,nan,0.0,1.0,1.0,False,nan
607633,,nan,nan,False,True,1.0,0.5,0.3333333333333333,1,1.0,False,python,False,False,0.6,True,1,False,0.0,0.5,22.5,False,Spanish
607992,,nan,nan,False,nan,1.0,0.6470588235294118,0.0,1,0.6363636363636364,True,python,nan,True,nan,False,1,nan,0.0,0.9333333333333332,4.8,False,nan
608191,,False,False,False,False,0.9999952924485432,0.9285714285714286,0.3333333333333333,1,0.0,False,julia,True,nan,0.65,True,1,True,0.0,0.9166666666666666,7.083333333333332,False,English
608257,,False,True,False,True,0.9054510068055251,0.5625,0.5789473684210527,1,0.6111111111111112,True,python,False,True,0.7066666666666667,True,1,False,0.0,1.0,1.2413793103448276,False,English
608258,,False,True,False,True,0.9054510068055251,0.5625,0.5789473684210527,1,0.6111111111111112,True,python,False,True,0.7066666666666667,True,1,False,0.0,0.9310344827586208,2.3793103448275863,False,English
608396,,False,False,False,False,0.9999952924485432,0.9285714285714286,0.3333333333333333,1,0.0,False,julia,True,nan,0.65,True,1,True,0.0,0.9166666666666666,7.083333333333332,False,English
608444,,False,True,False,True,0.9054510068055251,0.5625,0.5789473684210527,1,0.6111111111111112,True,python,False,True,0.7066666666666667,True,1,False,0.0,1.0,1.2413793103448276,False,English
608445,,False,True,False,True,0.9054510068055251,0.5625,0.5789473684210527,1,0.6111111111111112,True,python,False,True,0.7066666666666667,True,1,False,0.0,0.9655172413793104,1.2413793103448276,False,English
608667,,nan,nan,False,nan,1.0,0.14285714285714285,0.0,0,0.0,True,python,nan,False,nan,False,1,nan,0.7142857142857143,1.0,1.0,False,nan
608876,,nan,nan,False,nan,nan,0.4,0.0,1,0.0,False,python,nan,False,nan,False,1,nan,0.0,1.0,4.75,False,nan
608877,,nan,nan,False,nan,1.0,0.14285714285714285,0.0,0,0.0,True,python,nan,False,nan,False,1,nan,0.7142857142857143,1.0,1.0,False,nan
608897,,nan,nan,False,nan,0.5123286346557668,0.0,0.0,3,nan,False,python,nan,False,nan,False,2,nan,0.9,nan,nan,False,nan
609024,,nan,nan,False,nan,1.0,0.25,0.0,0,0.0,True,python,nan,True,nan,False,1,nan,0.0,0.6666666666666666,10.666666666666666,False,nan
609687,no_code,,,,,,,,,,,,,,,,,,,,,,
609759,,True,False,False,True,0.9999679560239568,0.0,0.41935483870967744,1,nan,True,python,True,True,0.4262295081967213,True,1,True,0.5277777777777778,nan,nan,False,Russian
609995,,False,False,False,False,0.966259870782484,0.6956521739130435,0.14814814814814814,5,0.375,False,python,False,False,0.3076923076923077,False,2,False,0.0,1.0,1.0,False,English
610120,,False,False,False,False,0.9997307424486274,0.35,0.3103448275862069,1,0.7142857142857143,False,python,False,True,0.6428571428571429,False,1,False,0.3,0.9166666666666666,2.083333333333333,False,English
610121,,False,False,False,False,0.029943930572580806,0.2647058823529412,0.2391304347826087,2,0.3333333333333333,False,python,False,True,0.4444444444444444,False,2,False,0.08823529411764706,0.6333333333333333,79.13333333333334,True,English
610375,,nan,nan,False,nan,0.9994900791011856,0.6363636363636364,0.0,1,0.5,False,python,nan,True,nan,False,1,nan,0.0,0.6190476190476191,17.476190476190474,True,nan
610440,,False,True,False,True,nan,0.7647058823529411,0.43333333333333335,1,0.38461538461538464,False,python,False,True,0.7931034482758621,True,5,True,0.0,1.0,1.0666666666666669,False,English
610441,,False,True,False,True,nan,0.75,0.4482758620689655,1,0.4166666666666667,False,python,False,True,0.8214285714285714,True,5,True,0.0,1.0,1.0666666666666669,False,English
610541,,False,True,False,True,0.5148100587924203,0.5,0.4615384615384616,0,0.7142857142857143,True,python,False,True,0.84,True,1,True,0.0,0.9230769230769232,6.538461538461537,False,English
610542,,False,True,False,True,0.5148100587924203,0.5,0.4615384615384616,0,0.7142857142857143,True,python,False,True,0.84,True,1,True,0.0,0.9230769230769232,6.538461538461537,False,English
610820,,nan,nan,False,nan,0.9965473354833392,0.875,0.0,2,0.42857142857142855,False,python,nan,True,nan,False,0,nan,0.0,1.0,6.0,False,nan
610882,,nan,nan,False,nan,0.9993656120360168,0.2,0.0,1,0.0,False,python,nan,False,nan,False,5,nan,0.0,0.8461538461538461,3.692307692307693,True,nan
610942,,False,False,False,False,1.0,0.5,0.03448275862068965,1,0.8571428571428571,False,python,False,False,0.07142857142857142,False,1,False,0.0,1.0,1.0,False,English
610950,,False,False,False,False,1.0,0.9589041095890408,0.16091954022988506,1,0.0,False,python,False,True,0.2906976744186047,True,1,False,0.0,1.0,1.0,True,Vietnamese
611521,,False,False,False,False,0.7770608931702947,0.0,0.5,1,nan,True,R,False,nan,1.0,True,0,False,1.0,nan,nan,False,English
611691,,nan,nan,False,nan,0.7386462332668154,0.5,0.0,1,0.0,True,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan
611841,,nan,nan,False,nan,1.0,0.0,0.0,1,nan,False,python,nan,False,nan,False,1,nan,1.0,nan,nan,False,nan
611896,,False,False,False,False,0.9085572112577446,0.5333333333333333,0.21052631578947367,1,0.0,False,python,False,True,0.4444444444444444,False,1,False,0.0,1.0,1.2307692307692308,False,Catalan
611919,,nan,nan,False,False,0.048609660864423095,0.6666666666666666,0.3333333333333333,2,0.25,True,python,False,True,0.625,True,1,True,0.0,1.0,5.75,True,English
611962,,False,True,False,False,0.9953535615002742,0.8333333333333334,0.4893617021276596,1,0.0,True,python,False,True,0.9347826086956522,True,2,False,0.0,1.0,1.0,False,English
611963,,False,True,False,False,0.9953535615002742,0.8333333333333334,0.4893617021276596,1,0.0,True,python,False,True,0.9347826086956522,True,3,False,0.0,1.0,1.0,False,English
611995,,nan,nan,False,nan,0.9979684624854709,0.5,0.0,1,0.6666666666666666,False,python,nan,True,nan,False,1,nan,0.0,1.0,5.0,False,nan
612172,,nan,nan,False,False,0.048609660864423095,0.6666666666666666,0.3333333333333333,2,0.25,True,python,False,True,0.625,True,2,True,0.0,1.0,5.75,True,English
612545,,nan,nan,False,nan,0.8972657679171415,0.7272727272727273,0.0,1,0.125,False,python,nan,False,nan,False,1,nan,0.0,1.0,2.0,False,nan
612546,,nan,nan,False,nan,0.8972657679171415,0.7777777777777778,0.0,1,0.14285714285714285,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.0,False,nan
612575,,False,False,False,False,0.029943930572580806,0.4375,0.3333333333333333,2,0.7142857142857143,True,python,False,True,0.6521739130434783,True,7,False,0.125,1.0,1.25,False,English
612683,,True,True,False,False,0.9588832481679364,0.3478260869565217,0.4390243902439024,1,0.875,True,python,True,True,0.4691358024691358,True,7,True,0.0,0.8444444444444444,16.155555555555555,False,English
612818,,False,False,False,False,0.994024886701306,0.8301886792452831,0.2535211267605634,1,0.5227272727272727,True,python,True,True,0.3,True,1,True,0.03773584905660377,0.9148936170212766,10.851063829787234,False,English
612989,,False,False,False,False,1.0,0.4166666666666667,0.25,0,0.0,True,python,False,True,0.3333333333333333,True,1,False,0.08333333333333333,1.0,1.6,False,English
613756,,nan,nan,False,False,0.9996327340694068,0.0,0.5,3,nan,True,python,True,False,1.0,False,1,False,0.0,nan,nan,False,English
613846,,nan,nan,False,nan,0.9977767537007272,0.625,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.6666666666666666,6.0,False,nan
613887,,nan,nan,False,nan,0.2117421912377828,0.8,0.0,2,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,5.25,False,nan
613964,,nan,nan,False,nan,0.966259870782484,0.0,0.0,5,nan,False,python,nan,True,nan,False,2,nan,0.0,1.0,1.0,False,nan
614043,,nan,nan,False,nan,0.9977767537007272,0.625,0.0,1,0.0,False,python,nan,True,nan,False,2,nan,0.0,0.6666666666666666,6.0,False,nan
614681,,False,False,False,False,0.8962940068655451,0.07692307692307693,0.10344827586206896,2,0.0,False,python,False,True,0.21428571428571427,False,1,False,0.0,0.96,1.48,False,English
614724,,False,False,False,False,0.7961605401814732,0.7857142857142857,0.4615384615384616,1,0.0,True,python2,True,False,0.6883116883116883,True,1,False,0.0,1.0,1.2894736842105263,False,English
615526,,nan,nan,False,False,0.9336431874386404,0.5,0.6,1,0.0,True,python,False,True,0.25,False,2,False,0.0,nan,nan,False,English
615744,,False,True,False,True,0.3464237456588013,0.5,0.4615384615384616,1,0.7142857142857143,True,python,False,True,0.88,True,4,True,0.0,0.9230769230769232,15.615384615384615,False,English
615876,,True,True,False,True,0.8905051386887418,0.3977272727272727,0.5111111111111111,2,0.6,True,python,True,True,0.6368715083798883,False,5,True,0.011363636363636364,0.9418604651162792,14.209302325581396,False,English
616190,,True,True,False,True,0.8905051386887418,0.4044943820224719,0.5082872928176796,2,0.5833333333333334,True,python,False,True,0.6333333333333333,True,1,True,0.011235955056179777,0.942528735632184,14.045977011494253,True,English
616544,,True,True,False,True,0.9920475353631086,0.45,0.5,0,0.3333333333333333,True,python,True,True,0.5546218487394958,False,1,True,0.016666666666666666,1.0,1.0172413793103448,True,English
616888,,False,False,False,False,nan,0.8,0.25,12,0.0,False,python,False,True,0.4814814814814815,True,4,True,0.0,1.0,1.0,False,English
616997,,False,True,False,False,1.0,0.625,0.2,1,0.6666666666666666,False,python,False,True,0.27586206896551724,False,1,False,0.0,0.8636363636363636,4.818181818181818,False,English
617035,api,,,,,,,,,,,,,,,,,,,,,,
617590,,nan,nan,False,nan,0.08821616833610042,0.25,0.0,1,0.0,True,python,nan,True,nan,False,2,nan,0.0,1.0,1.0,False,nan
617932,,False,False,False,True,0.4621850951088553,0.0,0.8974358974358975,20,nan,True,python,False,True,0.21052631578947367,True,28,True,1.0,nan,nan,False,English
618248,,True,False,False,False,0.9784306235791392,0.9583333333333334,0.2258064516129032,8,0.5652173913043478,False,python,True,True,0.3,True,2,False,0.0,1.0,1.0,False,English
618338,,nan,nan,False,nan,0.9988491511363374,0.8648648648648649,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,1.0277777777777777,True,nan
618479,,True,False,False,True,0.997347884101542,0.6486486486486487,0.3728813559322034,1,0.0,True,python,False,True,0.6896551724137931,False,2,True,0.0,0.8571428571428571,8.685714285714285,False,English
618923,,True,False,False,True,0.9054510068055251,0.10344827586206896,0.6133333333333333,1,0.0,True,python,True,True,0.7837837837837838,True,1,True,0.4482758620689655,1.0,1.0,False,English
619002,,nan,nan,False,nan,nan,0.75,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.0,0.3333333333333333,16.0,False,nan
619107,,nan,nan,False,nan,0.8972657679171415,0.7777777777777778,0.0,1,0.14285714285714285,False,python,nan,False,nan,False,1,nan,0.0,1.0,1.1428571428571428,False,nan
619134,,False,True,False,True,0.9935814002207424,0.4545454545454545,0.3125,1,1.0,True,python,False,True,0.4666666666666667,False,3,True,0.0,0.9,20.2,False,English
619193,,True,False,False,False,1.0,0.8,0.375,0,0.625,False,python,False,True,0.8,False,1,False,0.0,0.8888888888888888,0.8888888888888888,False,English
619506,,False,True,False,True,1.0,0.5,0.4814814814814815,1,0.7142857142857143,True,python,False,True,0.9230769230769232,True,2,True,0.0,1.0,3.3076923076923075,False,English
619919,,True,True,False,False,nan,1.0,0.6944444444444444,2,0.0,False,haskell,False,nan,0.4857142857142857,True,1,False,0.0,0.8,3.4,False,Spanish
620087,,True,False,False,True,0.9993656120360168,0.3076923076923077,0.4583333333333333,1,0.25,False,python,False,True,0.7391304347826086,True,2,False,0.0,1.0,1.0909090909090908,False,English
620540,,nan,nan,False,nan,0.9234233233138686,0.25,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.125,0.8333333333333334,2.0,False,nan
620701,,nan,nan,False,False,1.0,0.4,0.375,1,0.0,False,python,True,True,0.5714285714285714,True,3,False,0.0,0.75,3.75,False,Catalan
620754,,nan,nan,False,nan,nan,0.5,0.0,3,0.0,False,python,nan,False,nan,False,2,nan,0.0,1.0,16.0,True,nan
621205,,False,True,False,False,0.9999679560239568,0.5483870967741935,0.2954545454545455,1,0.5294117647058824,False,python,True,False,0.2790697674418605,True,1,True,0.06451612903225806,1.0,1.0,True,Estonian
621293,,nan,nan,False,nan,0.9829749089573756,0.15384615384615385,0.0,2,0.5,False,python,nan,False,nan,False,9,nan,0.15384615384615385,1.0,1.0,False,nan
621944,,nan,nan,False,nan,1.0,0.0,0.0,4,nan,False,python,nan,False,nan,False,1,nan,0.0,nan,nan,False,nan
622007,,nan,nan,False,nan,1.0,0.0,0.0,4,nan,False,python,nan,False,nan,False,1,nan,0.0,nan,nan,False,nan
622254,,True,True,False,True,0.9999679560239568,0.9090909090909092,0.5540540540540541,1,0.0,False,python,True,True,0.4657534246575342,True,1,True,0.0,1.0,1.0,False,Russian
622289,,False,True,False,True,1.0,0.5,0.4,1,0.6666666666666666,True,python,False,True,0.8888888888888888,False,2,False,0.0,1.0,2.0,False,French
622512,,nan,nan,False,nan,nan,0.8,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,0.8888888888888888,11.444444444444445,False,nan
622602,,True,False,False,True,0.997347884101542,0.6486486486486487,0.3728813559322034,1,0.0,True,python,False,True,0.6896551724137931,False,1,True,0.0,0.8571428571428571,7.6,False,English
623820,,nan,nan,False,False,1.0,0.75,0.5555555555555556,1,0.0,True,python,False,False,0.75,True,1,False,0.0,1.0,8.0,False,English
623917,,False,False,False,True,0.9635840609523764,0.6190476190476191,0.045454545454545456,1,0.6153846153846154,False,python3,False,True,0.047619047619047616,True,1,False,0.0,0.9,5.4,False,English
623922,,True,False,False,False,0.9379946324251892,0.2777777777777778,0.28,1,0.2,True,python,True,True,0.4583333333333333,True,1,True,0.5,1.0,1.3333333333333333,False,English
624585,,True,False,False,True,nan,0.3333333333333333,0.4,1,1.0,False,python,True,False,0.7777777777777778,True,1,False,0.0,1.0,1.0,False,English
624657,,True,False,False,True,nan,0.3333333333333333,0.4,1,1.0,False,python,True,False,0.7777777777777778,True,1,False,0.0,1.0,1.0,False,English
624857,api,,,,,,,,,,,,,,,,,,,,,,
624886,,False,True,False,False,0.07188327139604699,0.6666666666666666,0.4375,1,0.16666666666666666,True,nan,True,nan,0.8,False,1,False,1.0,nan,nan,False,English
625145,,False,False,False,False,0.994024886701306,0.8490566037735849,0.2535211267605634,1,0.5111111111111111,True,python,True,True,0.3,True,1,True,0.03773584905660377,0.8936170212765957,10.851063829787234,True,English
625203,,False,True,False,False,1.0,0.6666666666666666,0.4375,1,0.16666666666666666,True,nan,True,nan,0.8,False,1,False,1.0,nan,nan,False,English
625472,,nan,nan,False,nan,0.9993731278049794,0.7777777777777778,0.0,1,0.7142857142857143,False,python,nan,False,nan,False,2,nan,0.1111111111111111,1.0,3.0,False,nan
625482,,True,False,False,True,0.4750118093273788,0.6,0.8,1,0.0,True,python,True,True,0.16666666666666666,False,5,True,0.0,1.0,1.0,False,French
625569,,nan,nan,False,nan,0.9993731278049794,0.7777777777777778,0.0,1,0.7142857142857143,False,python,nan,False,nan,False,2,nan,0.1111111111111111,1.0,3.0,False,nan
625632,,nan,nan,False,nan,0.9703080182303676,0.4,0.0,1,0.0,False,python,nan,True,nan,False,1,nan,0.0,1.0,3.0,True,nan
625948,,True,False,False,False,0.9975352636643048,0.0,0.5393258426966292,0,nan,True,python,True,True,0.6136363636363636,True,1,True,0.902439024390244,nan,nan,False,English
626032,,False,True,False,False,0.5131279536401258,0.6666666666666666,0.4375,1,0.16666666666666666,True,nan,True,nan,0.8,False,1,False,1.0,nan,nan,False,English
626309,,True,True,False,False,0.7264273142045768,0.7142857142857143,0.5,1,1.0,True,python,True,False,0.9333333333333332,False,3,False,0.0,0.6666666666666666,4.333333333333333,False,English
626727,api,,,,,,,,,,,,,,,,,,,,,,
627235,,True,False,False,True,0.7901945788098809,0.8461538461538461,0.5185185185185185,7,0.2727272727272727,True,python,False,True,0.8846153846153846,True,6,nan,0.0,1.0,1.0,False,English
627244,api,,,,,,,,,,,,,,,,,,,,,,
627256,api,,,,,,,,,,,,,,,,,,,,,,
627568,api,,,,,,,,,,,,,,,,,,,,,,
628013,api,,,,,,,,,,,,,,,,,,,,,,
628087,,False,False,False,False,0.4750118093273788,0.75,0.7142857142857143,1,0.0,True,python,True,True,0.15384615384615385,False,1,True,0.0,1.0,1.5,False,French
628133,,True,False,False,False,0.7588575525349507,0.68,0.4680851063829787,9,0.0,True,python,True,True,0.7391304347826086,True,2,True,0.0,0.9583333333333334,3.5416666666666665,False,English
628187,,nan,nan,False,nan,0.9997983732705804,0.5555555555555556,0.0,2,0.2,False,python,nan,True,nan,False,3,nan,0.0,1.0,2.8571428571428568,True,nan
629212,,nan,nan,False,nan,0.9997307424486274,0.25,0.0,1,1.0,False,python,nan,True,nan,False,1,nan,0.5,1.0,2.0,False,nan
629630,,nan,nan,False,True,1.0,0.0,0.4,1,nan,True,python,True,False,0.75,True,1,True,0.0,1.0,4.0,False,English
629631,,nan,nan,False,True,1.0,0.0,0.4,1,nan,True,python,True,False,0.75,True,1,True,0.0,1.0,4.0,False,English
629632,,nan,nan,False,True,1.0,0.0,0.4,1,nan,True,python,True,False,0.75,True,1,True,0.0,1.0,4.0,False,English
629824,,nan,nan,False,True,1.0,0.0,0.4,1,nan,True,python,True,False,0.75,True,1,True,0.0,1.0,4.0,False,English
629825,,nan,nan,False,True,1.0,0.0,0.4,1,nan,True,python,True,False,0.75,True,1,True,0.0,1.0,4.0,False,English
